pr_number,created_at,hours_to_review
1474,2021-06-15 16:41:53,0.17
1473,2021-06-15 16:14:13,0.21
1471,2021-06-15 06:05:35,173.11
1470,2021-06-14 20:05:28,19.24
1469,2021-06-14 19:50:12,19.05
1467,2021-06-14 16:47:57,0.03
1466,2021-06-14 13:00:35,0.49
1464,2021-06-14 11:29:37,0.39
1463,2021-06-14 08:57:18,1.59
1462,2021-06-14 06:50:49,3.72
1460,2021-06-12 02:21:35,978.05
1459,2021-06-11 23:52:48,139.69
1457,2021-06-11 16:22:48,0.01
1456,2021-06-11 16:20:10,0.0
1455,2021-06-11 15:54:32,0.28
1454,2021-06-11 14:42:52,1.02
1453,2021-06-11 12:52:50,0.23
1452,2021-06-11 10:32:10,2.13
1451,2021-06-11 10:27:06,1.3
1448,2021-06-10 04:35:24,5.32
1447,2021-06-08 22:53:51,0.01
1446,2021-06-08 18:35:03,0.59
1445,2021-06-08 09:21:49,487.07
1444,2021-06-07 11:46:44,5.03
1443,2021-06-04 08:29:04,1.33
1442,2021-06-03 18:23:32,0.1
1441,2021-06-03 17:34:36,0.95
1440,2021-06-03 16:20:18,522.44
1439,2021-06-02 16:36:15,1.35
1438,2021-06-02 16:16:12,2688.33
1437,2021-06-02 09:45:03,0.01
1436,2021-06-02 06:56:36,28.05
1435,2021-06-01 11:23:19,0.49
1434,2021-05-31 16:12:37,17.83
1433,2021-05-31 13:47:09,20.27
1432,2021-05-31 13:33:48,20.51
1431,2021-05-31 13:32:58,20.58
1430,2021-05-31 12:47:41,42.17
1429,2021-05-31 08:49:55,3.76
1428,2021-05-29 02:40:51,109.58
1427,2021-05-27 22:41:53,0.02
1426,2021-05-27 12:48:11,0.3
1425,2021-05-27 08:10:11,3.42
1424,2021-05-27 06:55:10,4.66
1423,2021-05-26 14:38:07,2.36
1422,2021-05-26 09:25:13,144.77
1421,2021-05-26 09:23:26,144.81
1420,2021-05-26 09:18:51,123.31
1419,2021-05-26 08:52:08,25.27
1418,2021-05-25 19:35:37,2.44
1417,2021-05-25 14:07:30,0.76
1416,2021-05-25 13:24:34,0.03
1415,2021-05-25 13:12:06,0.12
1414,2021-05-25 11:21:50,1.77
1413,2021-05-25 11:05:50,2.46
1412,2021-05-25 04:32:13,5.37
1411,2021-05-24 13:58:56,1.89
1410,2021-05-21 20:27:01,0.97
1408,2021-05-21 11:46:20,70.19
1407,2021-05-21 11:21:14,1.99
1406,2021-05-21 10:14:54,77.63
1405,2021-05-20 19:22:25,2.32
1403,2021-05-20 18:19:38,0.83
1402,2021-05-20 14:17:33,3.98
1401,2021-05-20 12:51:16,30.18
1400,2021-05-20 11:26:53,2982.35
1398,2021-05-20 05:58:23,127.26
1397,2021-05-19 21:03:49,692.92
1395,2021-05-19 16:52:18,0.28
1394,2021-05-19 11:43:50,0.88
1393,2021-05-19 11:38:18,0.91
1392,2021-05-19 11:31:26,1.1
1391,2021-05-19 10:52:06,3.05
1390,2021-05-19 10:22:07,0.12
1389,2021-05-19 09:15:57,1.19
1388,2021-05-19 06:23:00,3.92
1387,2021-05-19 05:13:58,2.56
1386,2021-05-18 20:29:49,0.2
1385,2021-05-18 19:16:00,0.23
1384,2021-05-18 18:40:29,0.53
1383,2021-05-18 13:14:04,1.2
1382,2021-05-18 13:01:58,1.44
1381,2021-05-18 12:45:58,1.78
1380,2021-05-18 09:45:53,6.55
1379,2021-05-18 04:43:03,11.64
1378,2021-05-18 03:27:45,1095.0
1377,2021-05-17 17:58:12,1.38
1376,2021-05-17 10:54:04,3.84
1375,2021-05-17 09:29:53,6.32
1374,2021-05-14 17:54:00,0.11
1373,2021-05-14 12:18:59,75.9
1371,2021-05-14 09:17:44,0.12
1370,2021-05-13 02:22:40,831.91
1369,2021-05-12 18:22:36,0.0
1368,2021-05-12 17:41:07,8584.44
1362,2021-05-12 11:05:46,0.17
1361,2021-05-12 09:46:31,0.07
1360,2021-05-12 06:14:22,1864.16
1359,2021-05-11 18:45:46,58.49
1358,2021-05-11 16:08:00,0.49
1356,2021-05-11 07:50:08,6.44
1355,2021-05-11 07:44:25,214.13
1354,2021-05-11 07:00:52,849.79
1353,2021-05-11 06:27:01,7.91
1352,2021-05-10 12:24:49,25.86
1351,2021-05-10 09:34:25,0.02
1350,2021-05-10 07:20:09,1.3
1349,2021-05-06 21:11:02,83.97
1346,2021-05-05 17:05:36,20.71
1345,2021-05-05 15:14:45,22.56
1344,2021-05-05 14:43:29,0.01
1343,2021-05-05 13:36:31,0.03
1342,2021-05-05 12:59:29,0.0
1341,2021-05-05 12:18:33,25.64
1340,2021-05-05 12:04:51,25.87
1339,2021-05-05 12:00:52,25.93
1338,2021-05-05 11:54:31,26.02
1337,2021-05-05 11:49:28,26.1
1336,2021-05-05 11:44:08,26.18
1335,2021-05-05 11:40:49,26.23
1334,2021-05-05 11:37:24,26.28
1333,2021-05-05 11:34:56,26.31
1332,2021-05-05 11:28:23,0.03
1331,2021-05-05 11:25:54,2.3
1330,2021-05-05 09:48:16,0.25
1329,2021-05-05 08:39:19,1.38
1328,2021-05-04 21:25:34,48.73
1327,2021-05-04 18:41:14,14.21
1326,2021-05-04 11:48:37,2.47
1325,2021-05-03 09:21:42,266.85
1324,2021-04-30 15:41:47,0.46
1323,2021-04-29 17:25:32,1.13
1322,2021-04-29 09:07:48,125.13
1321,2021-04-29 07:05:19,266.67
1320,2021-04-28 21:47:11,16.24
1319,2021-04-28 17:49:38,0.73
1318,2021-04-28 12:26:03,23.95
1317,2021-04-28 11:02:03,0.06
1316,2021-04-28 10:34:06,0.5
1315,2021-04-28 05:44:48,3.81
1314,2021-04-27 16:43:39,4.67
1312,2021-04-27 14:41:15,27.11
1311,2021-04-27 14:40:07,0.0
1310,2021-04-27 14:15:32,0.47
1309,2021-04-27 14:09:33,19.66
1302,2021-04-27 08:50:02,78.58
1300,2021-04-26 14:18:53,20.9
1299,2021-04-26 11:44:48,100.08
1298,2021-04-24 10:14:42,72.96
1297,2021-04-23 14:59:45,95.72
1296,2021-04-23 09:12:58,121.84
1295,2021-04-23 05:56:59,4.16
1294,2021-04-23 05:32:53,76.05
1293,2021-04-23 05:31:05,0.01
1292,2021-04-23 04:57:05,3.36
1289,2021-04-22 17:51:04,0.53
1288,2021-04-22 17:14:00,0.36
1287,2021-04-22 10:56:46,0.04
1286,2021-04-22 10:46:53,2.11
1285,2021-04-22 10:14:39,460.12
1284,2021-04-22 09:25:20,3.45
1283,2021-04-22 05:41:34,1517.65
1282,2021-04-22 04:50:31,13261.71
1281,2021-04-21 18:27:32,289.82
1280,2021-04-21 13:24:16,144.56
1279,2021-04-21 10:42:15,0.1
1278,2021-04-21 10:01:11,0.01
1277,2021-04-21 08:57:39,0.31
1276,2021-04-21 08:27:07,149.5
1275,2021-04-21 07:53:43,150.04
1274,2021-04-20 19:46:57,13.15
1273,2021-04-20 19:41:54,0.02
1272,2021-04-20 17:50:03,161.74
1271,2021-04-20 12:40:20,0.23
1270,2021-04-20 12:25:59,0.46
1269,2021-04-20 10:01:12,0.14
1268,2021-04-20 07:21:04,2.83
1267,2021-04-20 04:43:10,8.15
1266,2021-04-19 17:44:54,19.14
1265,2021-04-19 16:21:20,17.93
1264,2021-04-19 15:29:17,1081.38
1263,2021-04-19 13:56:19,20.31
1262,2021-04-19 11:57:12,24.91
1261,2021-04-19 09:33:47,27.29
1260,2021-04-19 08:49:59,20.11
1259,2021-04-17 07:53:05,48.58
1258,2021-04-15 21:34:55,0.03
1257,2021-04-15 19:37:27,85.01
1256,2021-04-15 15:22:21,0.45
1255,2021-04-15 14:40:39,0.21
1254,2021-04-15 14:31:33,0.0
1253,2021-04-15 12:36:56,0.08
1252,2021-04-15 10:02:30,0.68
1251,2021-04-15 06:54:58,3.56
1249,2021-04-14 16:10:23,0.93
1248,2021-04-14 14:25:59,0.15
1247,2021-04-14 11:13:33,1.56
1246,2021-04-14 10:04:45,695.79
1245,2021-04-14 08:28:56,0.59
1244,2021-04-14 07:31:54,2.99
1242,2021-04-13 15:54:49,0.07
1241,2021-04-13 15:54:10,0.75
1240,2021-04-13 12:24:15,50.5
1239,2021-04-13 11:51:52,4.01
1238,2021-04-13 11:08:26,0.05
1237,2021-04-13 09:36:39,47.87
1236,2021-04-13 09:17:12,527.58
1235,2021-04-13 08:18:46,0.01
1232,2021-04-12 09:56:09,3.95
1231,2021-04-11 09:10:41,48.05
1230,2021-04-09 16:31:35,0.47
1229,2021-04-09 16:24:03,0.01
1227,2021-04-09 12:55:26,92.32
1226,2021-04-09 12:35:22,916.51
1225,2021-04-09 09:35:09,1.39
1222,2021-04-08 18:10:18,1.04
1221,2021-04-08 15:37:07,18.99
1220,2021-04-08 13:27:49,21.13
1219,2021-04-08 12:08:19,22.39
1218,2021-04-08 11:12:28,23.33
1217,2021-04-08 04:52:17,4.87
1215,2021-04-07 21:26:43,11.53
1214,2021-04-07 13:12:39,20.22
1213,2021-04-07 12:34:46,21.14
1212,2021-04-07 11:52:14,21.75
1211,2021-04-07 10:18:28,23.3
1210,2021-04-07 09:19:59,0.01
1209,2021-04-07 05:55:29,27.55
1208,2021-04-06 20:08:32,46.04
1207,2021-04-06 18:06:39,38.88
1203,2021-04-06 11:53:51,722.09
1201,2021-04-06 08:28:43,3.27
1200,2021-04-06 08:27:46,3.32
1199,2021-04-06 07:46:20,198.87
1198,2021-04-06 05:41:44,6.11
1197,2021-04-02 23:04:05,92.39
1196,2021-04-02 17:34:51,90.29
1195,2021-04-02 11:37:32,96.29
1194,2021-04-02 11:36:01,96.41
1193,2021-04-02 10:05:23,97.76
1192,2021-04-01 16:57:14,114.28
1191,2021-04-01 16:52:25,114.35
1190,2021-04-01 16:41:27,114.52
1189,2021-04-01 13:49:07,117.38
1188,2021-04-01 12:52:14,118.31
1187,2021-04-01 12:09:16,119.1
1186,2021-04-01 11:56:15,119.22
1185,2021-04-01 09:54:23,0.0
1184,2021-04-01 08:47:01,0.28
1183,2021-04-01 07:00:11,1.57
1182,2021-04-01 00:45:02,130.4
1180,2021-03-31 12:25:25,143.57
1179,2021-03-31 10:34:14,0.43
1178,2021-03-31 08:36:28,146.53
1177,2021-03-31 05:21:25,5.66
1176,2021-03-31 04:48:44,150.33
1175,2021-03-31 04:15:39,150.83
1174,2021-03-30 15:42:11,163.41
1173,2021-03-30 15:35:24,163.49
1172,2021-03-30 15:03:15,164.03
1171,2021-03-30 14:22:41,164.7
1170,2021-03-30 10:39:52,24.36
1169,2021-03-30 09:49:46,1.67
1168,2021-03-30 09:31:11,1.99
1167,2021-03-30 09:27:40,2.05
1166,2021-03-30 09:17:21,2.22
1165,2021-03-30 08:57:38,2.56
1164,2021-03-30 06:13:14,5.3
1163,2021-03-30 06:03:12,5.47
1162,2021-03-30 05:34:27,5.95
1159,2021-03-29 13:55:30,66.51
1158,2021-03-29 12:41:01,22.85
1157,2021-03-29 12:38:55,22.9
1156,2021-03-29 12:23:18,23.4
1155,2021-03-29 12:18:39,23.24
1154,2021-03-29 12:03:46,23.49
1153,2021-03-29 11:53:47,23.66
1152,2021-03-29 11:31:39,24.03
1151,2021-03-29 11:16:04,24.29
1150,2021-03-29 11:12:31,24.56
1149,2021-03-29 11:04:56,24.48
1148,2021-03-29 10:55:25,24.64
1147,2021-03-29 10:36:20,25.16
1146,2021-03-29 10:32:11,25.23
1145,2021-03-29 10:22:13,25.2
1144,2021-03-29 08:23:40,27.18
1143,2021-03-29 08:21:26,27.41
1142,2021-03-29 08:05:18,27.49
1141,2021-03-29 07:47:41,27.7
1140,2021-03-29 06:17:08,29.21
1139,2021-03-29 05:57:48,29.8
1138,2021-03-29 05:39:10,29.7
1137,2021-03-29 05:27:09,29.89
1136,2021-03-26 16:41:54,0.0
1135,2021-03-26 15:08:39,94.81
1133,2021-03-25 16:11:19,115.1
1132,2021-03-25 15:59:48,0.02
1131,2021-03-25 13:18:21,1.3
1130,2021-03-25 12:23:18,118.96
1129,2021-03-25 12:09:40,119.18
1128,2021-03-25 12:02:25,119.3
1127,2021-03-25 10:07:38,0.95
1126,2021-03-25 09:53:51,1.18
1125,2021-03-25 09:23:31,1.69
1124,2021-03-25 08:54:57,2.16
1123,2021-03-25 08:43:13,2.36
1122,2021-03-25 08:18:00,2.78
1121,2021-03-25 08:05:10,2.99
1120,2021-03-25 07:59:20,3.09
1119,2021-03-25 07:47:53,3.14
1118,2021-03-24 20:20:59,0.25
1117,2021-03-24 18:19:33,0.0
1116,2021-03-24 13:40:16,0.48
1115,2021-03-24 12:45:46,1.38
1114,2021-03-24 04:35:34,9.54
1112,2021-03-23 09:31:18,28.6
1111,2021-03-23 07:48:40,30.3
1110,2021-03-23 06:36:52,172.72
1108,2021-03-22 18:58:47,0.0
1107,2021-03-22 16:53:39,0.02
1106,2021-03-22 15:05:13,0.0
1103,2021-03-22 12:13:30,49.88
1102,2021-03-22 11:11:22,50.9
1101,2021-03-22 09:09:05,362.8
1100,2021-03-19 16:43:31,0.01
1099,2021-03-19 15:56:35,0.0
1098,2021-03-19 13:43:26,68.05
1097,2021-03-19 13:33:20,429.51
1096,2021-03-19 11:43:24,0.0
1095,2021-03-19 11:22:23,126.3
1094,2021-03-19 04:47:29,584.02
1093,2021-03-18 23:04:55,0.01
1092,2021-03-18 22:04:50,13.78
1091,2021-03-18 21:05:52,0.0
1090,2021-03-18 21:00:25,0.93
1088,2021-03-18 20:02:48,0.0
1087,2021-03-18 17:18:57,18.3
1086,2021-03-18 17:07:30,0.01
1085,2021-03-18 16:35:22,0.01
1083,2021-03-18 13:08:34,22.48
1082,2021-03-18 11:46:54,0.9
1081,2021-03-18 10:30:46,651.1
1080,2021-03-18 08:01:18,1181.96
1079,2021-03-18 06:51:59,151.21
1078,2021-03-17 12:31:37,21.94
1077,2021-03-17 10:31:19,24.41
1075,2021-03-16 20:53:00,0.0
1074,2021-03-16 19:36:35,0.01
1072,2021-03-16 07:16:46,2.83
1071,2021-03-15 20:58:59,64.93
1070,2021-03-15 19:12:48,0.0
1069,2021-03-15 12:29:47,2.41
1068,2021-03-15 12:22:03,0.0
1067,2021-03-15 11:29:00,0.01
1066,2021-03-15 03:41:58,13.97
1065,2021-03-12 19:12:43,65.15
1064,2021-03-12 16:39:32,0.04
1063,2021-03-12 13:21:54,73.54
1055,2021-03-11 20:57:09,0.54
1054,2021-03-11 20:06:30,0.0
1053,2021-03-11 17:30:14,23.83
1052,2021-03-11 06:59:25,25.95
1051,2021-03-10 22:08:31,20.45
1050,2021-03-10 06:00:50,4.89
1049,2021-03-09 21:41:36,13.23
1048,2021-03-09 19:23:06,1.08
1047,2021-03-09 17:43:24,51.5
1046,2021-03-09 16:56:39,0.05
1045,2021-03-08 23:28:09,18.22
1044,2021-03-08 20:58:20,0.03
1042,2021-03-08 08:48:44,26.68
1040,2021-03-05 20:53:08,0.02
1038,2021-03-04 21:54:09,91.83
1036,2021-03-04 17:25:05,0.28
1035,2021-03-04 10:25:19,0.73
1033,2021-03-03 19:42:34,25.48
1032,2021-03-03 19:42:32,15.71
1031,2021-03-03 19:18:21,15.95
1030,2021-03-03 14:46:21,0.15
1029,2021-03-03 14:22:11,20.95
1028,2021-03-03 13:57:22,0.0
1027,2021-03-03 13:38:15,1.06
1026,2021-03-03 13:12:59,0.35
1025,2021-03-03 13:08:08,0.0
1024,2021-03-03 13:00:23,0.02
1023,2021-03-03 11:44:05,0.3
1022,2021-03-03 06:06:38,5.91
1021,2021-03-03 06:01:20,6.0
1019,2021-03-02 17:58:46,2.0
1018,2021-03-02 17:54:44,0.0
1017,2021-03-02 17:31:39,0.0
1016,2021-03-02 16:10:56,0.0
1015,2021-03-02 13:28:27,0.0
1014,2021-03-02 11:23:20,0.0
1013,2021-03-02 10:46:54,0.12
1012,2021-03-02 10:35:04,0.01
1011,2021-03-02 09:50:59,193.02
1010,2021-03-02 08:43:54,8.19
1008,2021-03-01 18:09:57,0.0
1007,2021-03-01 11:35:57,196.34
1006,2021-03-01 09:13:26,1.03
1004,2021-02-26 21:44:43,0.0
1003,2021-02-26 21:42:02,0.02
1002,2021-02-26 21:05:44,61.3
1001,2021-02-26 20:49:38,0.16
1000,2021-02-26 20:39:41,0.08
999,2021-02-26 19:59:06,0.8
998,2021-02-26 17:16:00,2.63
997,2021-02-26 14:49:12,3.39
996,2021-02-26 08:33:37,11.21
994,2021-02-25 22:21:14,0.01
993,2021-02-25 21:49:08,0.0
992,2021-02-25 13:38:39,4.75
991,2021-02-24 23:23:46,17.95
990,2021-02-24 21:46:11,0.0
989,2021-02-24 21:08:44,0.23
987,2021-02-24 18:06:43,163.09
986,2021-02-24 15:55:50,23.12
985,2021-02-24 14:51:55,4.28
984,2021-02-24 13:03:17,1.89
983,2021-02-24 12:48:51,0.04
982,2021-02-24 11:18:43,335.63
981,2021-02-24 10:57:25,0.56
980,2021-02-23 19:11:04,0.01
979,2021-02-23 18:37:35,0.33
978,2021-02-23 17:04:28,0.0
977,2021-02-23 16:44:42,0.03
976,2021-02-23 15:18:48,0.11
975,2021-02-23 08:05:16,368.5
973,2021-02-22 19:34:15,0.01
972,2021-02-22 19:32:08,0.0
971,2021-02-22 18:54:04,0.0
970,2021-02-22 17:43:32,0.36
969,2021-02-22 15:40:33,0.54
968,2021-02-22 09:24:40,24.77
966,2021-02-19 21:32:49,66.98
965,2021-02-19 21:02:45,65.54
964,2021-02-19 16:59:08,70.65
960,2021-02-19 08:12:21,6.79
959,2021-02-19 07:47:03,7.07
958,2021-02-19 06:36:13,8.28
957,2021-02-19 05:19:52,276.23
956,2021-02-18 15:05:31,23.77
955,2021-02-18 11:37:33,0.69
954,2021-02-18 00:09:12,0.28
953,2021-02-17 22:55:14,42.93
952,2021-02-17 15:09:14,1870.83
951,2021-02-17 13:16:08,644.85
950,2021-02-17 08:53:53,30.27
949,2021-02-17 06:51:50,291.83
948,2021-02-16 23:47:48,210.71
947,2021-02-16 21:58:32,0.0
946,2021-02-16 21:53:31,138.74
945,2021-02-16 21:07:59,0.0
944,2021-02-16 20:43:23,0.0
943,2021-02-16 20:13:45,0.84
942,2021-02-16 20:06:06,0.0
941,2021-02-16 19:59:27,0.0
939,2021-02-16 17:22:42,0.0
938,2021-02-16 15:19:05,0.22
937,2021-02-16 14:48:00,33.29
936,2021-02-16 05:40:59,6922.26
935,2021-02-15 21:27:06,22.83
934,2021-02-15 09:33:08,1.99
933,2021-02-15 07:11:10,4.36
932,2021-02-11 21:13:41,0.33
931,2021-02-11 19:22:40,117.73
930,2021-02-11 18:08:45,122.02
929,2021-02-11 17:55:19,0.68
928,2021-02-11 16:11:09,1.38
927,2021-02-11 09:20:37,2.37
926,2021-02-11 08:41:21,3.02
925,2021-02-11 08:29:08,3.23
924,2021-02-11 07:14:40,4.47
923,2021-02-11 07:04:12,4.64
922,2021-02-10 16:24:25,1178.96
921,2021-02-10 16:10:41,0.0
920,2021-02-10 09:41:00,26.03
919,2021-02-10 07:02:22,1516.1
917,2021-02-10 05:41:44,30.02
916,2021-02-09 22:49:21,2055.16
915,2021-02-09 21:13:52,237.88
914,2021-02-09 19:43:27,24.12
913,2021-02-09 16:21:37,16.91
912,2021-02-09 13:30:05,2.75
911,2021-02-09 11:08:08,5.12
909,2021-02-09 09:23:42,0.81
908,2021-02-09 08:25:26,1.78
907,2021-02-09 07:33:05,2.46
906,2021-02-09 06:39:03,3.36
905,2021-02-09 06:35:35,3.42
904,2021-02-08 22:15:41,5775.54
902,2021-02-08 15:31:27,0.04
901,2021-02-08 11:45:33,0.07
900,2021-02-08 11:29:57,0.0
899,2021-02-08 11:20:55,0.1
898,2021-02-08 09:33:31,1.73
897,2021-02-08 08:12:44,3.08
895,2021-02-05 22:43:09,0.2
894,2021-02-05 19:23:02,0.0
893,2021-02-05 19:16:15,0.3
892,2021-02-05 18:46:43,0.04
891,2021-02-05 15:51:33,15074.68
890,2021-02-05 14:47:22,0.95
889,2021-02-05 11:46:48,3.96
888,2021-02-05 06:59:29,8.75
887,2021-02-04 22:30:53,18.98
886,2021-02-04 16:57:09,4.97
885,2021-02-04 15:48:20,6.39
884,2021-02-04 15:44:39,0.01
881,2021-02-04 12:40:28,3.06
880,2021-02-04 12:26:01,3.28
879,2021-02-04 07:26:20,3.13
878,2021-02-04 06:56:00,3.64
877,2021-02-04 05:59:48,4.57
875,2021-02-03 21:44:32,0.0
874,2021-02-03 21:37:15,0.0
873,2021-02-03 21:26:09,0.13
871,2021-02-03 16:00:06,1.54
870,2021-02-03 15:26:08,2.32
869,2021-02-03 15:02:02,0.29
868,2021-02-03 14:48:13,0.0
866,2021-02-03 12:36:31,5.15
865,2021-02-03 12:33:58,5.19
864,2021-02-03 11:42:52,6.04
863,2021-02-03 09:43:17,8.03
862,2021-02-03 06:47:14,10.97
858,2021-02-03 06:13:39,11.53
857,2021-02-03 05:57:02,12.02
854,2021-02-03 04:57:09,29.62
853,2021-02-02 23:06:26,11.51
852,2021-02-02 21:30:56,1.06
851,2021-02-02 20:26:52,0.0
850,2021-02-02 19:59:02,69.89
849,2021-02-02 19:46:59,0.12
848,2021-02-02 18:57:18,0.58
847,2021-02-02 16:19:19,0.27
846,2021-02-02 16:03:56,1.05
845,2021-02-02 13:48:49,28.0
842,2021-02-02 12:36:47,3.45
841,2021-02-02 11:30:25,30.31
840,2021-02-02 09:00:56,2.11
839,2021-02-02 08:00:22,3.12
838,2021-02-02 07:47:23,3.34
832,2021-02-02 07:15:01,3.88
831,2021-02-02 06:49:58,4.3
828,2021-02-01 23:52:57,11.25
827,2021-02-01 22:34:16,0.0
826,2021-02-01 22:18:05,0.01
825,2021-02-01 21:40:54,13.45
824,2021-02-01 21:15:50,0.0
822,2021-02-01 17:59:57,0.25
821,2021-02-01 16:24:01,3.28
820,2021-02-01 16:06:20,0.22
819,2021-02-01 15:16:54,1.04
818,2021-02-01 15:10:27,1.15
817,2021-02-01 13:25:56,2.89
815,2021-02-01 10:33:24,0.73
814,2021-02-01 08:25:16,2.87
813,2021-02-01 07:11:48,4.09
812,2021-01-31 14:37:09,20.47
811,2021-01-30 14:13:24,44.87
810,2021-01-30 08:36:38,50.48
809,2021-01-30 02:13:18,62.94
808,2021-01-29 19:25:30,63.86
807,2021-01-29 19:09:04,71.2
805,2021-01-29 17:30:51,65.77
804,2021-01-29 17:29:31,65.83
803,2021-01-29 17:11:11,0.0
802,2021-01-29 17:02:25,0.0
800,2021-01-29 16:10:32,0.12
797,2021-01-29 15:54:58,2.51
795,2021-01-29 15:03:33,1.73
794,2021-01-29 14:52:36,1.92
793,2021-01-29 13:16:38,3.52
792,2021-01-29 12:26:18,4.36
791,2021-01-29 12:01:26,4.77
790,2021-01-29 11:56:41,4.85
789,2021-01-29 11:52:32,4.92
788,2021-01-29 10:56:14,1.48
787,2021-01-29 10:41:53,0.49
786,2021-01-29 09:10:09,2.02
785,2021-01-29 08:34:39,2.61
783,2021-01-29 06:09:25,5.03
782,2021-01-29 00:54:31,10.65
781,2021-01-28 22:28:24,0.07
780,2021-01-28 22:15:23,0.0
779,2021-01-28 21:26:10,0.01
778,2021-01-28 21:05:37,0.18
776,2021-01-28 20:37:52,0.0
775,2021-01-28 18:47:07,0.0
774,2021-01-28 18:35:37,16.6
771,2021-01-28 17:40:49,17.51
769,2021-01-28 17:06:23,18.08
768,2021-01-28 16:52:41,0.0
767,2021-01-28 16:50:17,18.35
766,2021-01-28 16:45:05,18.44
765,2021-01-28 16:43:52,0.13
763,2021-01-28 16:33:09,18.64
762,2021-01-28 16:27:23,0.0
761,2021-01-28 15:59:07,0.46
760,2021-01-28 13:16:26,0.11
759,2021-01-28 10:09:54,3.21
758,2021-01-28 09:16:01,4.09
757,2021-01-28 08:02:30,5.3
756,2021-01-28 07:24:45,5.99
755,2021-01-28 05:59:32,0.39
754,2021-01-28 05:45:39,7.57
753,2021-01-28 02:24:49,159.17
752,2021-01-27 21:46:17,18.28
751,2021-01-27 21:05:27,0.0
750,2021-01-27 20:44:52,0.0
749,2021-01-27 20:18:55,1.07
748,2021-01-27 18:54:27,18.41
747,2021-01-27 18:10:37,19.1
746,2021-01-27 18:08:39,19.11
745,2021-01-27 17:58:09,19.27
744,2021-01-27 17:43:53,19.49
743,2021-01-27 17:41:46,0.0
742,2021-01-27 17:28:19,19.59
741,2021-01-27 17:26:06,24.06
740,2021-01-27 16:48:52,0.0
739,2021-01-27 16:13:09,20.79
738,2021-01-27 13:28:42,23.51
737,2021-01-27 12:15:34,0.0
736,2021-01-27 12:07:12,24.85
735,2021-01-27 12:05:51,24.86
734,2021-01-27 11:34:11,0.02
733,2021-01-27 11:25:52,25.5
732,2021-01-27 10:53:54,0.34
731,2021-01-27 10:48:25,0.01
730,2021-01-27 10:30:03,0.71
729,2021-01-27 08:32:47,2.65
728,2021-01-27 07:14:14,3.94
727,2021-01-27 07:12:35,3.96
723,2021-01-27 04:53:13,6.27
722,2021-01-27 03:59:02,0.04
721,2021-01-27 02:27:02,0.04
720,2021-01-26 21:12:44,7.2
719,2021-01-26 20:17:59,0.01
718,2021-01-26 20:14:15,0.02
717,2021-01-26 18:54:41,0.2
716,2021-01-26 18:50:15,16.29
715,2021-01-26 18:20:17,1.22
714,2021-01-26 17:58:55,49.91
713,2021-01-26 17:53:45,0.21
712,2021-01-26 16:49:55,1.68
711,2021-01-26 16:43:26,18.42
710,2021-01-26 12:27:21,2.36
709,2021-01-26 07:51:37,1.52
708,2021-01-26 07:12:59,0.01
707,2021-01-26 00:20:46,0.29
706,2021-01-25 23:11:18,0.48
705,2021-01-25 23:04:21,0.03
704,2021-01-25 21:55:46,0.17
703,2021-01-25 21:23:42,0.04
702,2021-01-25 20:53:51,0.0
701,2021-01-25 18:57:02,0.0
700,2021-01-25 17:28:01,0.29
699,2021-01-25 17:02:59,402.91
698,2021-01-25 16:37:11,1.51
697,2021-01-25 16:32:09,2.42
696,2021-01-25 16:23:11,1.04
695,2021-01-25 14:36:11,0.0
694,2021-01-25 12:11:10,0.0
693,2021-01-25 12:00:53,0.0
692,2021-01-25 08:25:02,2.75
691,2021-01-25 08:18:52,2.79
690,2021-01-25 08:07:34,2.74
687,2021-01-22 21:23:57,0.0
686,2021-01-22 21:17:46,0.0
685,2021-01-22 20:54:42,0.01
684,2021-01-22 20:46:21,0.03
683,2021-01-22 19:11:49,0.0
682,2021-01-22 19:10:55,0.0
681,2021-01-22 18:04:32,0.0
680,2021-01-22 18:03:35,0.0
679,2021-01-22 17:55:50,0.02
678,2021-01-22 16:55:19,0.0
677,2021-01-22 16:54:08,0.0
676,2021-01-22 13:27:04,69.18
675,2021-01-22 12:02:38,0.91
674,2021-01-22 10:55:14,0.17
673,2021-01-22 05:31:50,72.79
672,2021-01-22 01:51:35,0.0
671,2021-01-22 01:29:47,0.0
670,2021-01-22 01:05:09,0.94
669,2021-01-22 00:03:25,0.0
668,2021-01-22 00:01:44,0.0
667,2021-01-21 21:44:49,0.0
666,2021-01-21 21:42:18,0.0
665,2021-01-21 20:50:59,0.0
664,2021-01-21 19:26:02,0.0
663,2021-01-21 19:20:05,0.0
662,2021-01-21 18:28:05,0.0
661,2021-01-21 16:45:50,0.0
660,2021-01-21 16:09:51,0.0
659,2021-01-21 16:00:09,18.65
651,2021-01-21 14:26:59,1.24
650,2021-01-21 14:07:13,1.57
649,2021-01-21 13:37:29,0.25
647,2021-01-21 12:51:00,1.15
646,2021-01-21 11:50:56,0.01
645,2021-01-21 11:38:41,504.3
644,2021-01-21 11:29:04,0.03
643,2021-01-21 11:03:04,0.15
642,2021-01-21 10:20:40,154.58
641,2021-01-21 10:16:06,0.0
640,2021-01-21 10:06:53,3.78
631,2021-01-21 06:36:01,3.71
628,2021-01-20 19:23:15,0.0
627,2021-01-20 15:26:58,0.0
607,2021-01-20 08:10:48,2.74
